customer_id,recency,age,monetary,kmeans_cluster,hierarchical_cluster
C102767,652,54,4200.0,5,
C102773,16,46,4801.28,2,
C102774,472,36,162.64,1,0.0
C102775,317,33,1016.5,4,
C102776,174,64,143.36,2,
C102777,284,44,1200.32,4,
C102778,392,60,9602.72,5,
C102780,163,53,573.44,2,
C102783,785,28,2700.7200000000003,1,
C102785,156,34,136.35000000000002,4,
C102787,750,53,35.84,0,
C102793,464,44,4801.28,5,
C102798,54,50,2400.68,2,0.0
C102799,392,34,4801.28,6,
C102803,328,57,1016.5,2,
C102809,660,69,47.07,0,
C102812,509,61,600.17,0,
C102817,163,25,130.75,4,
C102827,282,52,1050.0,2,
C102829,605,18,4801.28,1,
C102832,201,41,2700.7200000000003,4,
C102837,359,55,5.23,2,0.0
C102839,440,55,162.64,0,
C102843,40,27,293.25,4,0.0
C102846,607,46,162.64,0,
C102849,773,40,162.64,1,
C102854,725,29,7502.0,1,1.0
C102860,185,42,7502.0,6,
C102865,355,59,143.36,2,
C102866,421,49,35.84,0,
C102868,663,28,7502.0,1,1.0
C102869,329,36,650.56,4,
C102871,397,61,2400.68,2,
C102872,319,21,40.66,4,0.0
C102873,56,33,650.56,4,
C102875,227,37,1016.5,4,
C102876,148,46,20.92,2,0.0
C102878,209,35,130.75,4,
C102884,131,56,573.44,2,
C102885,756,30,1016.5,1,
C102891,635,65,1200.32,0,
C102893,715,45,130.75,0,
C102905,548,51,1200.32,0,
C102908,527,44,4801.28,5,
C102909,669,53,130.75,0,
C102913,581,20,4801.28,1,
C102920,560,50,83.68,0,0.0
C102921,434,38,300.08,1,0.0
C102922,138,33,130.75,4,
C102923,269,34,1200.32,4,
C102926,502,41,130.75,1,
C102927,545,42,650.56,1,
C102931,3,64,4801.28,2,0.0
C102933,556,18,4801.28,1,
C102935,234,50,143.36,2,
C102940,502,59,2700.7200000000003,0,
C102942,299,64,600.17,2,
C102947,367,57,162.64,2,
C102948,472,34,300.08,1,
C102952,593,61,9450.0,5,
C102956,465,25,896.0,1,
C102957,154,62,5.23,2,
C102966,796,28,143.36,1,
C102967,486,62,2400.68,0,
C102970,705,62,35.84,0,
C102978,764,26,2700.7200000000003,1,
C102986,284,60,365.94,2,
C102989,336,42,130.75,4,
C102990,464,44,40.66,0,
C102995,118,30,5.23,4,
C102996,512,46,187.68,0,0.0
C103000,750,27,15004.25,3,2.0
C103003,160,33,15.15,4,
C103006,185,31,136.35000000000002,4,0.0
C103011,300,38,16800.0,3,
C103013,359,28,2700.7200000000003,4,
C103014,60,18,4801.28,6,0.0
C103019,352,50,600.17,2,
C103021,660,32,365.94,1,1.0
C103027,672,46,35.84,0,
C103029,179,38,1200.32,4,
C103030,770,21,300.08,1,
C103031,106,51,1200.32,2,
C103035,567,40,16800.0,3,2.0
C103042,661,32,9602.72,5,
C103043,424,42,242.4,1,
C103044,748,20,7502.0,1,
C103055,652,55,5.23,0,
C103057,176,52,7502.0,6,0.0
C103065,755,61,1200.32,0,
C103072,49,61,896.0,2,
C103073,394,61,600.17,0,
C103076,39,55,47.07,2,
C103078,589,45,187.68,0,
C103080,480,50,293.25,0,
C103090,24,65,4801.28,2,
C103091,296,61,1016.5,2,
C103093,548,20,9602.72,6,
C103106,320,23,896.0,4,0.0
C103108,55,62,2700.7200000000003,2,0.0
C103114,147,37,896.0,4,
C103115,444,29,143.36,1,
C103120,713,41,7502.0,5,
C103126,256,23,187.68,4,0.0
C103138,578,43,4801.28,5,1.0
C103152,568,47,47.07,0,0.0
C103153,615,57,143.36,0,
C103156,278,58,162.64,2,0.0
C103164,482,49,650.56,0,
C103167,241,23,300.08,4,
C103169,484,60,20.92,0,1.0
C103171,510,35,7502.0,6,
C103174,2,23,4801.28,6,
C103175,753,23,300.08,1,1.0
C103178,791,62,5401.53,5,1.0
C103180,675,36,1200.32,1,1.0
C103181,591,64,35.84,0,1.0
C103182,179,55,300.08,2,0.0
C103185,167,20,4200.0,6,
C103186,117,24,1200.32,4,
C103188,747,20,573.44,1,
C103194,731,36,2700.7200000000003,1,
C103200,220,42,130.75,4,
C103201,602,18,15004.25,3,
C103206,319,18,4801.28,6,
C103207,49,24,300.08,4,
C103210,248,36,600.17,4,
C103211,356,26,573.44,4,
C103213,84,61,46.92,2,
C103218,186,46,600.17,2,0.0
C103219,251,56,83.68,2,0.0
C103220,757,21,2400.68,1,
C103221,15,48,5401.53,2,
C103226,731,37,896.0,1,
C103227,36,53,1016.5,2,
C103229,66,51,7502.0,6,0.0
C103233,161,50,15.15,2,0.0
C103234,550,32,40.66,1,
C103240,258,28,162.64,4,
C103241,771,21,47.07,1,1.0
C103242,91,45,15.15,2,
C103243,537,46,293.25,0,
C103245,607,54,16800.0,3,
C103246,685,47,20.92,0,
C103248,111,43,365.94,4,
C103251,25,25,35.84,4,
C103257,554,44,83.68,0,0.0
C103260,596,65,2700.7200000000003,0,
C103261,495,23,9602.72,6,
C103262,524,65,162.64,0,
C103263,48,21,15.15,4,
C103267,562,48,293.25,0,
C103268,573,32,1016.5,1,
C103273,139,37,162.64,4,0.0
C103276,762,28,5401.53,1,
C103279,216,38,162.64,4,
C103287,684,51,600.17,0,
C103291,748,63,1200.32,0,
C103292,710,63,20.92,0,
C103297,38,58,7502.0,2,
C103298,151,41,187.68,4,
C103301,792,33,650.56,1,
C103303,596,40,83.68,1,
C103308,538,64,600.17,0,
C103309,598,55,1200.32,0,
C103314,19,42,60.6,4,
C103315,671,38,365.94,1,
C103321,780,25,1050.0,1,
C103323,135,59,1016.5,2,0.0
C103324,604,54,573.44,0,
C103325,253,43,1200.32,4,
C103326,83,47,300.08,2,
C103327,235,18,300.08,4,0.0
C103328,59,67,15004.25,3,
C103329,129,61,35.84,2,
C103331,399,23,4801.28,6,0.0
C103332,479,39,162.64,1,
C103333,38,21,2700.7200000000003,4,
C103336,236,30,4801.28,6,
C103337,388,56,7502.0,5,
C103341,479,18,143.36,1,
C103351,749,56,2700.7200000000003,0,
C103354,699,36,1200.32,1,1.0
C103356,676,46,1200.32,0,
C103359,428,39,60.6,1,
C103360,753,64,83.68,0,
C103361,790,63,300.08,0,
C103365,407,39,242.4,4,
C103385,290,35,47.07,4,
C103386,653,27,15004.25,3,
C103388,558,32,187.68,1,1.0
C103389,535,43,2400.68,1,1.0
C103393,46,32,162.64,4,
C103394,332,46,162.64,2,0.0
C103395,98,19,300.08,4,
C103396,659,68,40.66,0,1.0
C103397,412,57,20.92,0,
C103404,201,67,2700.7200000000003,2,
C103405,347,31,2700.7200000000003,4,
C103409,470,50,11.73,0,
C103414,657,27,5401.53,1,
C103415,691,56,7502.0,5,
C103418,739,47,4801.28,5,
C103421,74,45,1200.32,2,0.0
C103423,727,23,4801.28,1,1.0
C103424,147,52,896.0,2,
C103428,283,42,5.23,4,
C103431,398,25,20.92,4,
C103434,709,36,2700.7200000000003,1,
C103443,115,50,130.75,2,0.0
C103445,164,33,20.92,4,0.0
C103446,583,34,9602.72,5,
C103447,102,68,20.92,2,
C103453,710,46,7502.0,5,
C103455,293,61,2700.7200000000003,2,
C103459,451,46,4801.28,5,
C103460,558,48,5401.53,5,
C103461,545,29,162.64,1,
C103463,662,37,143.36,1,
C103465,685,38,1200.32,1,
C103466,720,35,4801.28,1,1.0
C103467,163,51,1200.32,2,
C103471,522,54,650.56,0,
C103472,411,34,83.68,4,
C103477,493,69,4801.28,5,
C103478,695,37,46.92,1,
C103479,9,29,130.75,4,
C103484,116,51,15004.25,3,2.0
C103492,422,37,15.15,1,0.0
C103498,256,26,600.17,4,
C103500,741,40,5401.53,5,
C103503,148,40,35.84,4,
C103508,286,34,9450.0,6,
C103514,101,29,573.44,4,
C103515,580,34,242.4,1,
C103519,511,33,4200.0,1,
C103521,214,63,143.36,2,
C103523,779,48,187.68,0,
C103525,744,65,83.68,0,
C103532,677,38,11.73,1,
C103535,339,37,300.08,4,0.0
C103536,513,37,5.23,1,
C103539,557,32,1200.32,1,
C103540,609,53,130.75,0,
C103541,271,55,5401.53,2,
C103543,761,22,2400.68,1,
C103545,139,56,162.64,2,
C103546,30,58,2700.7200000000003,2,
C103549,299,62,1200.32,2,
C103554,476,64,365.94,0,1.0
C103555,316,38,5401.53,6,
C103558,311,50,187.68,2,
C103560,114,49,136.35000000000002,2,
C103569,533,60,573.44,0,
C103572,77,35,1200.32,4,
C103574,464,67,322.56,0,
C103576,483,32,35.84,1,
C103577,394,42,1200.32,4,
C103578,273,46,2400.68,2,
C103582,175,38,573.44,4,
C103583,645,55,4801.28,5,
C103587,604,65,2700.7200000000003,0,
C103592,334,69,365.94,2,
C103594,245,32,896.0,4,
C103595,383,29,1200.32,4,
C103597,53,36,130.75,4,
C103598,55,45,2400.68,2,0.0
C103602,559,19,40.66,1,
C103603,174,21,4801.28,6,0.0
C103604,220,23,15004.25,3,
C103609,186,38,2400.68,4,
C103613,739,19,143.36,1,1.0
C103616,519,65,4801.28,5,0.0
C103617,679,28,300.08,1,
C103620,434,54,1200.32,0,
C103621,247,52,9450.0,6,
C103632,66,50,293.25,2,0.0
C103634,504,28,20.92,1,
C103638,328,58,9602.72,5,
C103641,711,66,1200.32,0,
C103645,437,51,130.75,0,
C103647,63,20,7502.0,6,
C103649,137,64,600.17,2,
C103650,248,33,20.92,4,
C103651,48,68,1050.0,2,
C103652,626,28,4801.28,1,
C103653,148,32,5401.53,6,
C103657,526,26,650.56,1,1.0
C103661,652,64,130.75,0,
C103668,327,54,1050.0,2,0.0
C103669,556,19,2700.7200000000003,1,
C103670,355,61,20.92,2,0.0
C103671,23,69,9602.72,2,
C103672,228,54,83.68,2,
C103676,450,30,47.07,1,
C103681,202,28,20.92,4,
C103691,97,68,1200.32,2,0.0
C103696,282,67,7502.0,5,
C103700,87,20,20.92,4,
C103715,702,47,573.44,0,
C103716,511,20,2400.68,1,
C103717,150,62,4801.28,2,
C103718,740,51,40.66,0,1.0
C103722,265,66,5401.53,2,
C103725,38,28,83.68,4,0.0
C103726,368,34,83.68,4,0.0
C103727,404,40,20.92,4,
C103730,54,26,83.68,4,
C103734,659,62,2700.7200000000003,0,
C103737,82,59,2700.7200000000003,2,
C103741,446,60,47.07,0,
C103744,127,20,365.94,4,
C103750,432,67,162.64,0,
C103754,529,55,9450.0,5,
C103755,675,52,365.94,0,
C103758,470,23,573.44,1,1.0
C103763,308,48,7502.0,6,
C103765,221,55,16800.0,3,
C103768,789,32,2700.7200000000003,1,
C103772,117,29,4801.28,6,0.0
C103773,17,56,573.44,2,
C103775,433,20,1200.32,1,
C103776,653,19,46.92,1,
C103780,218,19,9602.72,6,0.0
C103781,768,19,4200.0,1,
C103784,714,45,130.75,0,1.0
C103787,386,36,20.92,4,0.0
C103788,518,35,1200.32,1,
C103792,452,69,5.23,0,
C103793,478,48,4801.28,5,
C103795,123,62,83.68,2,
C103798,101,65,365.94,2,0.0
C103802,706,21,4801.28,1,1.0
C103803,360,29,4801.28,6,
C103807,596,24,4801.28,1,
C103810,506,59,1200.32,0,1.0
C103814,632,68,9602.72,5,
C103815,334,39,1200.32,4,
C103819,296,59,40.66,2,
C103820,424,58,162.64,0,
C103821,641,28,2700.7200000000003,1,
C103824,412,34,1016.5,1,
C103825,631,61,650.56,0,
C103835,357,66,300.08,2,0.0
C103837,675,63,40.66,0,
C103838,507,52,1016.5,0,
C103840,286,36,130.75,4,0.0
C103845,580,55,40.66,0,1.0
C103849,190,68,2700.7200000000003,2,
C103852,94,66,650.56,2,0.0
C103857,192,55,4801.28,2,
C103860,623,19,365.94,1,
C103863,743,23,15004.25,3,2.0
C103864,670,62,162.64,0,1.0
C103869,460,58,9602.72,5,
C103871,367,48,1200.32,2,0.0
C103872,238,46,4801.28,6,
C103875,578,61,40.66,0,
C103877,738,41,5401.53,5,
C103880,624,61,4801.28,5,
C103886,420,19,7502.0,6,
C103887,28,30,365.94,4,
C103888,156,69,4801.28,2,
C103894,13,45,1016.5,2,
C103896,544,51,4801.28,5,
C103897,289,63,650.56,2,
C103899,331,40,300.08,4,
C103900,21,56,365.94,2,0.0
C103903,461,55,650.56,0,
C103904,193,25,365.94,4,
C103909,67,32,2700.7200000000003,4,
C103910,9,35,9602.72,6,0.0
C103913,217,22,1016.5,4,
C103915,354,42,1200.32,4,
C103917,29,35,15004.25,3,2.0
C103930,688,61,1200.32,0,
C103933,57,22,9450.0,6,0.0
C103939,544,64,300.08,0,1.0
C103944,616,42,2700.7200000000003,1,
C103949,181,67,2700.7200000000003,2,
C103951,93,21,130.75,4,0.0
C103952,411,46,4801.28,5,
C103959,241,60,2700.7200000000003,2,
C103962,709,64,5.23,0,
C103964,304,57,7502.0,5,
C103965,505,61,4801.28,5,0.0
C103966,773,48,1050.0,0,
C103969,762,52,4801.28,5,
C103972,501,40,130.75,1,
C103976,542,55,378.75,0,
C103977,522,43,47.07,0,
C103980,739,57,1200.32,0,
C103982,93,37,2700.7200000000003,4,
C103985,367,22,9602.72,6,
C103992,623,48,46.92,0,
C103995,499,39,5.23,1,
C103996,126,51,1016.5,2,0.0
C103998,299,58,573.44,2,
C104002,563,27,293.25,1,1.0
C104008,461,29,9602.72,6,
C104011,401,48,83.68,0,
C104013,65,68,187.68,2,
C104014,156,54,2700.7200000000003,2,
C104022,86,48,300.08,2,0.0
C104027,229,18,20.92,4,
C104031,272,31,4801.28,6,0.0
C104032,433,26,83.68,1,0.0
C104036,12,58,4801.28,2,
C104039,352,39,15.15,4,
C104041,257,25,162.64,4,
C104048,675,57,1200.32,0,1.0
C104049,738,27,20.92,1,1.0
C104052,514,19,300.08,1,
C104053,687,39,365.94,1,
C104054,224,66,47.07,2,
C104055,167,25,1016.5,4,
C104057,368,22,47.07,4,
C104061,718,41,573.44,1,
C104063,579,57,2700.7200000000003,0,
C104069,557,49,650.56,0,
C104072,278,34,300.08,4,
C104074,681,40,300.08,1,
C104078,512,69,600.17,0,1.0
C104081,188,23,7502.0,6,
C104082,743,57,300.08,0,
C104086,15,18,378.75,4,
C104088,489,24,300.08,1,
C104091,358,49,4801.28,5,
C104092,692,18,20.92,1,1.0
C104093,639,66,83.68,0,
C104097,513,36,322.56,1,
C104101,754,39,5.23,1,
C104103,705,50,322.56,0,
C104111,674,41,7502.0,5,
C104112,135,55,40.66,2,
C104114,698,68,5401.53,5,1.0
C104116,293,24,5.23,4,
C104117,786,52,105.57,0,
C104118,155,27,4801.28,6,
C104119,43,40,1016.5,4,
C104123,48,32,162.64,4,
C104128,314,21,1200.32,4,0.0
C104129,573,20,4801.28,1,1.0
C104131,412,34,2400.68,1,
C104136,162,36,2700.7200000000003,4,
C104137,632,38,4801.28,1,
C104139,462,66,1016.5,0,
C104142,145,69,136.35000000000002,2,0.0
C104143,327,65,15004.25,3,
C104144,392,66,47.07,0,
C104147,593,21,1200.32,1,
C104153,395,36,5.23,4,
C104163,657,35,1016.5,1,
C104164,293,23,322.56,4,
C104165,683,51,300.08,0,
C104169,260,20,300.08,4,
C104172,685,33,7502.0,5,
C104174,702,51,16800.0,3,
C104180,253,55,896.0,2,
C104184,171,54,365.94,2,0.0
C104187,202,41,1016.5,4,
C104190,730,38,1016.5,1,
C104194,442,60,378.75,0,
C104200,573,69,4801.28,5,
C104204,332,65,83.68,2,
C104209,365,59,2700.7200000000003,2,
C104211,576,20,5401.53,1,
C104212,117,19,1050.0,4,
C104213,169,56,7502.0,2,0.0
C104224,746,68,600.17,0,
C104226,481,52,573.44,0,
C104228,166,28,15004.25,3,
C104230,220,21,5.23,4,0.0
C104236,78,50,40.66,2,
C104237,686,67,130.75,0,
C104239,198,33,650.56,4,0.0
C104241,356,50,1016.5,2,
C104245,164,57,35.84,2,
C104247,750,50,7502.0,5,
C104250,526,28,2400.68,1,
C104254,708,54,1200.32,0,1.0
C104255,688,47,5.23,0,
C104257,190,18,600.17,4,
C104263,389,30,322.56,4,
C104264,376,46,322.56,2,0.0
C104268,4,28,300.08,4,
C104271,124,37,1050.0,4,
C104274,201,43,5.23,4,
C104279,651,53,47.07,0,
C104280,659,58,573.44,0,
C104285,761,63,896.0,0,
C104286,728,57,83.68,0,
C104294,548,48,1200.32,0,
C104296,74,67,1200.32,2,0.0
C104300,731,19,2700.7200000000003,1,
C104305,780,53,35.84,0,
C104306,286,22,5401.53,6,
C104311,438,23,130.75,1,
C104314,88,56,365.94,2,0.0
C104317,29,33,4801.28,6,0.0
C104318,215,50,105.57,2,
C104319,544,34,162.64,1,
C104320,622,32,105.57,1,
C104323,753,61,7502.0,5,
C104325,762,32,7502.0,1,
C104329,254,32,322.56,4,
C104331,572,36,2700.7200000000003,1,1.0
C104337,684,41,650.56,1,
C104339,575,66,46.92,0,
C104344,199,54,40.66,2,
C104347,564,39,2700.7200000000003,1,
C104349,311,31,5.23,4,0.0
C104350,746,46,1200.32,0,
C104352,373,35,573.44,4,
C104355,562,63,7502.0,5,1.0
C104356,204,28,40.66,4,
C104357,171,32,322.56,4,0.0
C104363,27,58,293.25,2,
C104366,739,23,4801.28,1,1.0
C104367,250,48,40.66,2,
C104370,778,50,365.94,0,1.0
C104371,573,56,896.0,0,
C104373,396,59,40.66,0,0.0
C104374,589,20,130.75,1,
C104380,104,32,600.17,4,
C104381,241,64,2700.7200000000003,2,
C104382,761,58,2700.7200000000003,0,
C104391,703,51,1016.5,0,
C104393,763,35,300.08,1,
C104400,639,21,162.64,1,
C104402,682,69,26250.0,3,2.0
C104404,50,37,2400.68,4,
C104407,29,37,4200.0,6,
C104409,165,35,4801.28,6,
C104416,235,67,143.36,2,0.0
C104418,95,38,130.75,4,0.0
C104421,205,67,4801.28,2,
C104423,288,18,7502.0,6,0.0
C104426,697,60,2700.7200000000003,0,
C104427,687,58,5.23,0,1.0
C104429,297,26,9602.72,6,0.0
C104431,704,43,2700.7200000000003,1,
C104433,35,30,187.68,4,
C104436,422,26,650.56,1,
C104437,605,53,1200.32,0,
C104439,128,61,4801.28,2,
C104444,316,27,5.23,4,
C104453,339,64,15004.25,3,
C104459,586,57,7502.0,5,
C104460,233,66,162.64,2,0.0
C104462,227,42,2400.68,4,
C104465,76,34,143.36,4,
C104466,637,51,365.94,0,1.0
C104473,188,28,896.0,4,
C104478,665,18,4801.28,1,
C104483,572,50,2400.68,0,
C104484,243,67,7502.0,2,0.0
C104488,515,54,7502.0,5,
C104492,605,34,162.64,1,
C104495,301,29,300.08,4,
C104496,266,32,1050.0,4,
C104498,356,66,105.57,2,
C104500,266,58,293.25,2,
C104509,611,27,11.73,1,1.0
C104510,381,23,5.23,4,0.0
C104512,682,26,2700.7200000000003,1,
C104514,728,37,2700.7200000000003,1,
C104519,525,52,600.17,0,
C104520,288,57,896.0,2,
C104526,318,58,293.25,2,0.0
C104528,458,23,187.68,1,
C104532,250,33,47.07,4,
C104537,595,52,2700.7200000000003,0,
C104538,457,61,1200.32,0,
C104539,379,46,143.36,0,0.0
C104542,328,38,573.44,4,
C104543,713,50,2700.7200000000003,0,
C104556,613,44,7502.0,5,
C104560,724,21,9450.0,1,
C104567,692,69,2700.7200000000003,0,
C104568,382,30,9450.0,6,0.0
C104570,343,58,47.07,2,
C104573,615,22,650.56,1,
C104576,206,18,83.68,4,
C104577,757,68,187.68,0,
C104578,5,52,1200.32,2,
C104579,335,42,7502.0,6,
C104584,311,28,322.56,4,0.0
C104592,65,33,600.17,4,
C104593,240,18,5.23,4,
C104596,391,50,4801.28,5,
C104600,532,51,15004.25,3,2.0
C104601,400,22,2700.7200000000003,1,
C104604,617,49,300.08,0,
C104605,164,38,650.56,4,
C104609,599,20,83.68,1,1.0
C104612,272,18,4801.28,6,
C104615,284,48,1016.5,2,0.0
C104616,58,31,143.36,4,
C104617,646,54,1016.5,0,
C104620,767,21,7502.0,1,
C104626,551,42,2400.68,1,
C104627,307,47,83.68,2,0.0
C104633,477,44,187.68,0,
C104634,593,61,1050.0,0,
C104637,446,39,293.25,1,
C104641,406,57,1200.32,0,
C104644,148,55,15004.25,3,2.0
C104646,602,69,130.75,0,1.0
C104654,207,22,4801.28,6,
C104655,433,50,322.56,0,
C104658,190,59,1200.32,2,
C104659,185,55,5401.53,2,
C104660,318,64,4801.28,2,0.0
C104665,98,43,40.66,4,
C104669,543,51,46.92,0,
C104670,186,64,2700.7200000000003,2,
C104673,212,56,16800.0,3,
C104686,202,29,5.23,4,
C104687,42,34,162.64,4,0.0
C104688,260,63,47.07,2,0.0
C104689,367,24,242.4,4,
C104690,361,32,2700.7200000000003,4,0.0
C104696,735,36,20.92,1,
C104698,272,57,47.07,2,
C104702,378,23,300.08,4,
C104706,753,47,7502.0,5,
C104708,161,32,4801.28,6,0.0
C104712,270,59,4801.28,2,0.0
C104715,647,35,7502.0,5,
C104718,746,61,105.57,0,1.0
C104719,414,33,47.07,1,
C104720,128,63,300.08,2,
C104725,47,64,162.64,2,0.0
C104728,630,18,7502.0,1,
C104730,97,69,46.92,2,
C104734,146,46,136.35000000000002,2,
C104738,426,69,5.23,0,
C104739,553,28,650.56,1,
C104740,370,39,16800.0,3,
C104744,757,52,322.56,0,
C104749,172,30,9602.72,6,
C104755,196,42,60.6,4,
C104758,790,39,896.0,1,
C104760,426,39,300.08,1,
C104764,629,60,1200.32,0,
C104767,593,49,650.56,0,
C104771,630,37,2400.68,1,
C104772,256,43,573.44,4,
C104775,136,24,7502.0,6,
C104778,249,40,2700.7200000000003,4,
C104785,367,49,9602.72,5,
C104787,458,66,1200.32,0,
C104794,742,30,2700.7200000000003,1,
C104795,628,46,105.57,0,
C104796,728,19,40.66,1,
C104799,18,50,136.35000000000002,2,
C104800,619,41,1016.5,1,
C104804,735,44,1200.32,0,
C104807,711,21,20.92,1,
C104808,138,49,1016.5,2,
C104815,480,47,573.44,0,
C104816,148,26,7502.0,6,0.0
C104818,615,60,7502.0,5,
C104821,482,45,7502.0,5,
C104824,305,35,162.64,4,
C104831,458,56,40.66,0,
C104837,147,66,15004.25,3,
C104845,349,65,896.0,2,
C104847,192,67,35.84,2,0.0
C104848,179,28,60.6,4,0.0
C104852,1,42,1016.5,4,
C104854,380,67,26250.0,3,2.0
C104860,554,45,573.44,0,
C104868,679,64,4801.28,5,
C104877,52,63,4200.0,2,
C104881,349,67,7502.0,5,
C104884,456,36,896.0,1,
C104886,202,53,1016.5,2,
C104891,599,65,105.57,0,1.0
C104897,795,68,896.0,0,
C104899,494,63,2400.68,0,
C104902,321,49,1050.0,2,
C104903,122,69,896.0,2,
C104905,5,19,5.23,4,
C104908,713,24,20.92,1,
C104909,77,69,9602.72,2,
C104915,348,54,365.94,2,
C104923,470,44,83.68,0,
C104925,703,23,2400.68,1,
C104927,781,30,300.08,1,
C104933,423,47,300.08,0,
C104942,19,35,2400.68,4,
C104949,39,44,4801.28,6,0.0
C104950,529,33,5401.53,1,
C104956,413,24,2400.68,1,
C104957,492,19,300.08,1,
C104958,547,61,136.35000000000002,0,
C104959,465,68,130.75,0,
C104961,640,51,2400.68,0,1.0
C104963,740,69,11.73,0,1.0
C104964,116,29,1200.32,4,
C104974,623,26,7502.0,1,
C104976,147,46,7502.0,6,
C104980,640,58,47.07,0,
C104984,383,37,1200.32,4,
C104985,607,36,300.08,1,
C104986,629,46,20.92,0,
C104988,740,24,5401.53,1,
C104989,154,38,4801.28,6,
C104990,160,58,4200.0,2,
C104993,382,66,1200.32,2,
C104994,267,51,365.94,2,
C104997,362,39,130.75,4,
C105002,139,20,1016.5,4,
C105006,308,35,4801.28,6,
C105012,534,33,2700.7200000000003,1,1.0
C105013,79,26,7502.0,6,
C105015,423,41,1016.5,1,
C105019,311,28,2700.7200000000003,4,
C105021,668,20,2700.7200000000003,1,1.0
C105025,460,33,162.64,1,
C105026,354,41,1016.5,4,0.0
C105027,709,51,9602.72,5,
C105029,781,31,40.66,1,1.0
C105030,540,59,1050.0,0,1.0
C105034,233,39,4200.0,6,0.0
C105039,19,41,2400.68,4,
C105041,697,54,15004.25,3,
C105043,472,67,40.66,0,
C105048,621,62,162.64,0,
C105051,107,47,7502.0,6,0.0
C105060,143,36,7502.0,6,
C105068,296,27,4801.28,6,0.0
C105069,680,57,293.25,0,
C105070,292,21,1200.32,4,
C105077,93,30,1200.32,4,0.0
C105085,362,63,365.94,2,
C105086,588,69,83.68,0,
C105089,227,24,40.66,4,
C105090,586,50,11.73,0,
C105094,746,60,15.15,0,
C105101,57,43,7502.0,6,0.0
C105104,111,64,4801.28,2,
C105106,408,25,7502.0,6,
C105107,217,46,2700.7200000000003,2,
C105110,96,18,600.17,4,
C105111,307,38,143.36,4,
C105116,127,36,40.66,4,0.0
C105118,528,18,105.57,1,1.0
C105122,68,22,300.08,4,
C105126,575,67,187.68,0,
C105127,104,59,5.23,2,0.0
C105128,760,52,300.08,0,1.0
C105129,347,41,47.07,4,
C105132,576,18,4801.28,1,
C105141,493,57,300.08,0,
C105146,342,36,7502.0,6,
C105149,64,18,4801.28,6,
C105150,732,40,4801.28,1,
C105154,510,21,5.23,1,
C105157,756,47,7502.0,5,
C105163,684,41,300.08,1,
C105164,515,67,2700.7200000000003,0,
C105168,331,50,47.07,2,
C105169,110,22,40.66,4,
C105170,402,49,136.35000000000002,0,
C105172,295,33,40.66,4,
C105181,356,29,1016.5,4,
C105182,390,57,300.08,0,
C105183,481,28,47.07,1,
C105188,100,61,5.23,2,
C105191,548,53,1200.32,0,
C105197,418,44,4801.28,5,
C105201,485,46,1200.32,0,
C105210,620,20,300.08,1,
C105213,460,45,300.08,0,
C105215,51,51,40.66,2,
C105218,552,30,2400.68,1,
C105220,56,39,7502.0,6,
C105221,128,62,2700.7200000000003,2,
C105224,418,61,650.56,0,
C105227,349,35,600.17,4,0.0
C105229,439,54,143.36,0,
C105230,232,18,293.25,4,
C105232,404,21,5.23,4,
